id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	raw_id	abs_air_humidity	affection_status	age	agrochem_addition	air_temp	air_temp_regm	al_sat	al_sat_meth	alkalinity	alkyl_diethers	altitude	aminopept_act	ammonium	amniotic_fluid_color	analyte_type	anamorph	animal_env	annual_season_precpt	annual_season_temp	antibiotic_regm	antiviral_treatment_agent	atmospheric_data	authority	bac_prod	bac_resp	bacteria_carb_prod	barometric_press	beta_lactamase_family	bio_material	biochem_oxygen_dem	biomass	biomaterial_provider	biospecimen_repository	biospecimen_repository_sample_id	biotic_relationship	biovar	birth_control	birth_date	birth_location	bishomohopanol	blood_blood_disord	body_habitat	body_mass_index	body_product	breed	breeding_history	breeding_method	bromide	build_occup_type	building_setting	calcium	carb_dioxide	carb_nitro_ratio	carbapenemase	cell_line	cell_subtype	cell_type	chem_administration	chem_mutagen	chem_oxygen_dem	child_of	chloride	chlorophyll	climate_environment	clone	clone_lib	collected_by	collection_date	collection_device	collection_method	component_organism	compound	conduc	crop_rotation	cultivar	culture_collection	cur_land_use	cur_vegetation	cur_vegetation_meth	date_of_prior_antiviral_treat	date_of_prior_sars_cov_2_infection	date_of_sars_cov_2_vaccination	death_date	density	depth	derived_from	dermatology_disord	description	dev_stage	dew_point	diet	diet_last_six_month	diether_lipids	disease	disease_stage	diss_carb_dioxide	diss_hydrogen	diss_inorg_carb	diss_inorg_nitro	diss_inorg_phosp	diss_org_carb	diss_org_nitro	diss_oxygen	dominant_hand	dose	douche	down_par	drainage_class	drug_usage	dry_mass	ecotype	edta_inhibitor_tested	efficiency_percent	elev	emulsions	encoded_traits	env_broad_scale	env_local_scale	env_medium	env_package	estimated_size	ethnicity	experimental_factor	exposure_event	extrachrom_elements	extreme_event	extreme_salinity	family_id	family_relationship	fao_class	fertilizer_regm	filter_type	fire	flooding	fluor	foetal_health_stat	food_source	forma	forma_specialis	fungicide_regm	gap_accession	gap_consent_code	gap_consent_short_name	gap_sample_id	gap_subject_id	gaseous_environment	gaseous_substances	gastrointest_disord	genotype	geo_loc_exposure	geo_loc_name	gestation_state	gisaid_accession	gisaid_virus_name	glucosidase_act	gravidity	gravity	growth_hormone_regm	growth_med	growth_protocol	gynecologic_disord	haplotype	health_state	heat_cool_type	heavy_metals	heavy_metals_meth	height_or_length	herbicide_regm	histological_type	hiv_stat	horizon	horizon_meth	host	host_age	host_anatomical_material	host_anatomical_part	host_blood_press_diast	host_blood_press_syst	host_body_habitat	host_body_mass_index	host_body_product	host_body_temp	host_color	host_common_name	host_description	host_diet	host_disease	host_disease_outcome	host_disease_stage	host_dry_mass	host_family_relationship	host_genotype	host_growth_cond	host_health_state	host_height	host_hiv_stat	host_housing	host_infra_specific_name	host_infra_specific_rank	host_last_meal	host_length	host_life_stage	host_occupation	host_phenotype	host_pulse	host_recent_travel_loc	host_recent_travel_return_date	host_sex	host_shape	host_specimen_voucher	host_subject_id	host_substrate	host_taxid	host_tissue_sampled	host_tot_mass	host_variety	host_wet_mass	hrt	humidity	humidity_regm	hysterectomy	identified_by	ifsac_category	ihmc_medication_code	image_file	indoor_space	indoor_surf	indust_eff_percent	infra_specific_name	infra_specific_rank	inorg_particles	intended_consumer	investigation_type	is_tumor	isol_growth_condt	isolate	isolate_name_alias	isolation_source	karyotype	kidney_disord	lab_host	label	last_meal	lat_lon	life_stage	light_intensity	light_type	link_addit_analys	link_class_info	link_climate_info	liver_disord	local_class	local_class_meth	magnesium	maternal_health_stat	mating_type	mean_frict_vel	mean_peak_frict_vel	mechanical_damage	medic_hist_perform	menarche	menopause	methane	microbial_biomass	microbial_biomass_meth	mineral_nutr_regm	misc_param	molecular_data_type	morphology	n_alkanes	narms_isolate_number	nitrate	nitrite	nitro	non_mineral_nutr_regm	nose_mouth_teeth_throat_disord	nose_throat_disord	num_replicons	occup_samp	occupant_dens_samp	occupation	omics_observ_id	org_carb	org_matter	org_nitro	org_particles	organism_count	orgmod_note	original_subject_id	outbreak	oxy_stat_samp	oxygen	part_org_carb	part_org_nitro	particle_class	passage_history	passage_method	passage_number	pathogenicity	pathotype	pathovar	perturbation	pesticide_regm	pet_farm_animal	petroleum_hydrocarb	ph	ph_meth	ph_regm	phaeopigments	phenotype	phosphate	phosplipid_fatt_acid	photon_flux	plant_body_site	plant_growth_med	plant_product	ploidy	pollutants	pool_dna_extracts	population	population_description	porosity	potassium	pre_treatment	pregnancy	pressure	previous_land_use	previous_land_use_meth	primary_prod	primary_treatment	prior_sars_cov_2_antiviral_treat	prior_sars_cov_2_infection	prior_sars_cov_2_vaccination	profile_position	project_name	propagation	pulmonary_disord	pulse	purpose_of_sampling	purpose_of_sequencing	purpose_of_ww_sampling	purpose_of_ww_sequencing	race	radiation_regm	rainfall_regm	reactor_type	redox_potential	ref_biomaterial	reference_material	rel_air_humidity	rel_to_oxygen	repository	resp_part_matter	risk_group	salinity	salinity_meth	salt_regm	same_as	samp_collect_device	samp_mat_process	samp_salinity	samp_size	samp_sort_meth	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	sample_name	sample_type	sars_cov_2_diag_gene_name_1	sars_cov_2_diag_gene_name_2	sars_cov_2_diag_pcr_ct_value_1	sars_cov_2_diag_pcr_ct_value_2	season_environment	secondary_treatment	sediment_type	sequenced_by	serogroup	serotype	serovar	sewage_type	sex	sexual_act	sieving	silicate	size_frac	slope_aspect	slope_gradient	sludge_retent_time	smoker	sodium	soil_type	soil_type_meth	solar_irradiance	soluble_inorg_mat	soluble_org_mat	soluble_react_phosp	source_material_id	source_name	source_type	source_uvig	space_typ_state	special_diet	specimen_voucher	standing_water_regm	store_cond	strain	stud_book_number	study_complt_stat	study_design	study_disease	study_name	sub_species	subclone	subgroup	subject_is_affected	submitted_sample_id	submitted_subject_id	submitter_handle	subspecf_gen_lin	subsrc_note	substrain	substrate	substructure_type	subtype	sulfate	sulfide	super_population_code	super_population_description	surf_air_cont	surf_humidity	surf_material	surf_moisture	surf_moisture_ph	surf_temp	suspend_part_matter	suspend_solids	teleomorph	temp	tertiary_treatment	texture	texture_meth	tidal_stage	tillage	time_last_toothbrush	time_since_last_wash	tiss_cult_growth_med	tissue	tissue_lib	tot_carb	tot_depth_water_col	tot_diss_nitro	tot_inorg_nitro	tot_mass	tot_n_meth	tot_nitro	tot_org_c_meth	tot_org_carb	tot_part_carb	tot_phosp	tot_phosphate	travel_out_six_month	treatment	trophic_level	turbidity	twin_sibling	typ_occupant_dens	type_status	type_strain	urine_collect_meth	urogenit_disord	urogenit_tract_disor	vaccine_received	variety	ventilation_rate	ventilation_type	virus_enrich_appr	virus_isolate_of_prior_infection	wastewater_type	water_content	water_content_soil	water_content_soil_meth	water_current	water_temp_regm	watering_regm	weight_loss_3_month	wet_mass	wind_direction	wind_speed	ww_endog_control_1	ww_endog_control_1_conc	ww_endog_control_1_protocol	ww_endog_control_1_units	ww_endog_control_2	ww_endog_control_2_conc	ww_endog_control_2_protocol	ww_endog_control_2_units	ww_flow	ww_industrial_effluent_percent	ww_ph	ww_population	ww_population_source	ww_pre_treatment	ww_primary_sludge_retention_time	ww_processing_protocol	ww_sample_duration	ww_sample_matrix	ww_sample_salinity	ww_sample_site	ww_sample_type	ww_surv_jurisdiction	ww_surv_system_sample_id	ww_surv_target_1	ww_surv_target_1_conc	ww_surv_target_1_conc_unit	ww_surv_target_1_extract	ww_surv_target_1_extract_unit	ww_surv_target_1_gene	ww_surv_target_1_known_present	ww_surv_target_1_protocol	ww_surv_target_2	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_extract	ww_surv_target_2_extract_unit	ww_surv_target_2_gene	ww_surv_target_2_known_present	ww_surv_target_2_protocol	ww_temperature	ww_total_suspended_solids
BIOSAMPLE:SAMEA7723738	SAMEA7723738	17117745	SAMEA7723738	ERS5471116		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:55.770	1260732	coal metagenome	13114.tucker.58.s005		PRB	17117745																																																																																																																		952			dense settlement biome	mine	rock	misc environment																															USA: State of Illinois																																																												DOE.coal.MSU. Flowers.Goodale.359																						metagenome																																																																																																						DOE coal																																	qiita_sid_13114:13114.tucker.58.s005	coal																																																																																																																																																																	
BIOSAMPLE:SAMEA7723737	SAMEA7723737	17117744	SAMEA7723737	ERS5471115		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:55.413	1260732	coal metagenome	13114.tucker.58.s004		Central Appalachian	17117744																																																																																																																		237.4			dense settlement biome	mine	rock	misc environment																															USA: State of West Virginia																																																												DOE.coal.AP2.277																						metagenome																																																																																																						DOE coal																																	qiita_sid_13114:13114.tucker.58.s004	coal																																																																																																																																																																	
BIOSAMPLE:SAMEA7723736	SAMEA7723736	17117743	SAMEA7723736	ERS5471114		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:55.053	1260732	coal metagenome	13114.tucker.58.s003		Central Appalachian	17117743																																																																																																																		237.4			dense settlement biome	mine	rock	misc environment																															USA: State of West Virginia																																																												DOE.coal.AP2.272																						metagenome																																																																																																						DOE coal																																	qiita_sid_13114:13114.tucker.58.s003	coal																																																																																																																																																																	
BIOSAMPLE:SAMEA7723735	SAMEA7723735	17117742	SAMEA7723735	ERS5471113		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:54.943	1260732	coal metagenome	13114.tucker.58.s001		Central Appalachian	17117742																																																																																																																		237.4			dense settlement biome	mine	rock	misc environment																															USA: State of West Virginia																																																												DOE.coal.AP1.231																						metagenome																																																																																																						DOE coal																																	qiita_sid_13114:13114.tucker.58.s001	coal																																																																																																																																																																	
BIOSAMPLE:SAMEA7723734	SAMEA7723734	17117741	SAMEA7723734	ERS5471112		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:54.583	1163772	sponge metagenome	13114.thomas.18.s057		S.flabelliformis: 1tube of bacterial pellet called STY4bac and 10 tubes of tissue called STY4.1 to STY4.6	17117741																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Stylissa flabelliformis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									S.flabelliformis_rep4		237128	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s057	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723733	SAMEA7723733	17117740	SAMEA7723733	ERS5471111		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:54.223	1163772	sponge metagenome	13114.thomas.18.s056		S.flabelliformis: 1tube of bacterial pellet called STY3bac and 10 tubes of tissue called STY3.1 to STY3.10	17117740																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Stylissa flabelliformis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									S.flabelliformis_rep3		237128	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s056	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723732	SAMEA7723732	17117739	SAMEA7723732	ERS5471110		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:53.867	1163772	sponge metagenome	13114.thomas.18.s055		S.flabelliformis: 1tube of bacterial pellet called STY2bac and 10 tubes of tissue called STY2.1 to STY2.10	17117739																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Stylissa flabelliformis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									S.flabelliformis_rep2		237128	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s055	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723731	SAMEA7723731	17117738	SAMEA7723731	ERS5471109		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:53.757	1163772	sponge metagenome	13114.thomas.18.s054		S.flabelliformis: 1tube of bacterial pellet called STY1bac and 10 tubes of tissue called STY1.1 to STY1.10	17117738																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Stylissa flabelliformis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									S.flabelliformis_rep1		237128	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s054	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723730	SAMEA7723730	17117737	SAMEA7723730	ERS5471108		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:53.397	1163772	sponge metagenome	13114.thomas.18.s053		P.heteropahis: 1tube of bacterial pellet called PER4bac and 10 tubes of tissue called PER4.1 to PER4.10	17117737																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Pericharax heteroaphis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									P.heteroaphis_rep4		197030	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s053	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723729	SAMEA7723729	17117736	SAMEA7723729	ERS5471107		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:53.287	1163772	sponge metagenome	13114.thomas.18.s052		P.heteropahis: 1tube of bacterial pellet called PER3bac and 10 tubes of tissue called PER3.1 to PER3.10	17117736																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Pericharax heteroaphis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									P.heteroaphis_rep3		197030	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s052	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723728	SAMEA7723728	17117735	SAMEA7723728	ERS5471106		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:52.910	1163772	sponge metagenome	13114.thomas.18.s051		P.heteropahis: 1tube of bacterial pellet called PER2bac and 10 tubes of tissue called PER2.1 to PER2.10	17117735																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Pericharax heteroaphis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									P.heteroaphis_rep2		197030	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s051	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723727	SAMEA7723727	17117734	SAMEA7723727	ERS5471105		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:52.537	1163772	sponge metagenome	13114.thomas.18.s050		P.heteropahis: 1tube of bacterial pellet called PER1bac and 10 tubes of tissue called PER1.1 to PER1.10	17117734																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Pericharax heteroaphis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									P.heteroaphis_rep1		197030	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s050	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723726	SAMEA7723726	17117733	SAMEA7723726	ERS5471104		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:52.177	1163772	sponge metagenome	13114.thomas.18.s049		I.ramose: 1tube of bacterial pellet called IRC4bac and 10 tubes of tissue called IRC4.1 to IRC4.10	17117733																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Ircinia ramose						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									I.ramose_rep4		281041	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s049	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723725	SAMEA7723725	17117732	SAMEA7723725	ERS5471103		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:51.820	1163772	sponge metagenome	13114.thomas.18.s048		I.ramose: 1tube of bacterial pellet called IRC3bac and 10 tubes of tissue called IRC3.1 to IRC3.10	17117732																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Ircinia ramose						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									I.ramose_rep3		281041	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s048	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723724	SAMEA7723724	17117731	SAMEA7723724	ERS5471102		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:51.460	1163772	sponge metagenome	13114.thomas.18.s047		I.ramose: 1tube of bacterial pellet called IRC2bac and 10 tubes of tissue called IRC2.1 to IRC2.10	17117731																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Ircinia ramose						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									I.ramose_rep2		281041	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s047	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723723	SAMEA7723723	17117730	SAMEA7723723	ERS5471101		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:51.100	1163772	sponge metagenome	13114.thomas.18.s046		I.ramose: 1tube of bacterial pellet called IRC1bac and 10 tubes of tissue called IRC1.1 to IRC1.10	17117730																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Ircinia ramose						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									I.ramose_rep1		281041	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s046	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723722	SAMEA7723722	17117729	SAMEA7723722	ERS5471100		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:50.723	1163772	sponge metagenome	13114.thomas.18.s044		C.matthwesi: 1tube of bacterial pellet called COS3bac and 10 tubes of tissue called COS3.1 to COS3.10	17117729																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Coscinoderma mathewsi						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.matthewsi_rep3		1162777	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s044	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723721	SAMEA7723721	17117728	SAMEA7723721	ERS5471099		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:50.630	1163772	sponge metagenome	13114.thomas.18.s043		C.matthwesi: 1tube of bacterial pellet called COS2bac and 10 tubes of tissue called COS2.1 to COS2.10	17117728																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Coscinoderma mathewsi						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.matthewsi_rep2		1162777	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s043	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723720	SAMEA7723720	17117727	SAMEA7723720	ERS5471098		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:50.520	1163772	sponge metagenome	13114.thomas.18.s042		C.matthwesi: 1tube of bacterial pellet called COS1bac and 10 tubes of tissue called COS1.1 to COS1.10	17117727																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Coscinoderma mathewsi						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.matthewsi_rep1		1162777	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s042	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723719	SAMEA7723719	17117726	SAMEA7723719	ERS5471097		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:50.410	1163772	sponge metagenome	13114.thomas.18.s041		C.orientalis: 1tube of bacterial pellet called CLI4bac and 10 tubes of tissue called CLI4.1 to CLI4.10	17117726																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Cliona orientalis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.orientalis_rep4		281731	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s041	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723718	SAMEA7723718	17117725	SAMEA7723718	ERS5471096		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:50.037	1163772	sponge metagenome	13114.thomas.18.s040		C.orientalis: 1tube of bacterial pellet called CLI3bac and 10 tubes of tissue called CLI3.1 to CLI3.10	17117725																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Cliona orientalis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.orientalis_rep3		281731	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s040	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723717	SAMEA7723717	17117724	SAMEA7723717	ERS5471095		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:49.677	1163772	sponge metagenome	13114.thomas.18.s039		C.orientalis: 1tube of bacterial pellet called CLI2bac and 10 tubes of tissue called CLI2.1 to CLI2.10	17117724																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Cliona orientalis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.orientalis_rep2		281731	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s039	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723716	SAMEA7723716	17117723	SAMEA7723716	ERS5471094		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:49.570	1163772	sponge metagenome	13114.thomas.18.s038		C.orientalis: 1tube of bacterial pellet called CLI1bac and 10 tubes of tissue called CLI1.1 to CLI1.10	17117723																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Cliona orientalis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.orientalis_rep1		281731	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s038	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723715	SAMEA7723715	17117722	SAMEA7723715	ERS5471093		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:49.210	1163772	sponge metagenome	13114.thomas.18.s037		Chondrilla australiensis: 11 tubes: CHO3 is the bacterial pellet, tubes CHO3.1 - CHO3.10 are replicate tissue samples	17117722																																																																																																																		0			marine subtidal rocky reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:New South Wales,Sydney Metropolitan Area,Botany Bay,Bare Island																						Chondrilla australiensis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									CHO3		220711	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s037	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723714	SAMEA7723714	17117721	SAMEA7723714	ERS5471092		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:48.833	1163772	sponge metagenome	13114.thomas.18.s036		Chondrilla australiensis: 11 tubes: CHO2 is the bacterial pellet, tubes CHO2.1 - CHO2.10 are replicate tissue samples	17117721																																																																																																																		0			marine subtidal rocky reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:New South Wales,Sydney Metropolitan Area,Botany Bay,Bare Island																						Chondrilla australiensis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									CHO2		220711	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s036	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723713	SAMEA7723713	17117720	SAMEA7723713	ERS5471091		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:48.473	1163772	sponge metagenome	13114.thomas.18.s035		Chondrilla australiensis: 11 tubes: CHO1 is the bacterial pellet, tubes CHO1.1 - CHO1.10 are replicate tissue samples	17117720																																																																																																																		0			marine subtidal rocky reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:New South Wales,Sydney Metropolitan Area,Botany Bay,Bare Island																						Chondrilla australiensis						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									CHO1		220711	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s035	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723712	SAMEA7723712	17117719	SAMEA7723712	ERS5471090		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:48.117	1163772	sponge metagenome	13114.thomas.18.s034		C.foliascens: 1tube of bacterial pellet called CAR4bac and 10 tubes of tissue called CAR4.1 to CAR4.10	17117719																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Carteriospongia foliascens						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.foliascens_rep4		593584	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s034	sponge tissue																																																																																																																																																																	
BIOSAMPLE:SAMEA7723711	SAMEA7723711	17117718	SAMEA7723711	ERS5471089		Generic	Generic.1.0	Generic	live	2020-12-19T18:06:48.007	1163772	sponge metagenome	13114.thomas.18.s033		C.foliascens: 1tube of bacterial pellet called CAR3bac and 10 tubes of tissue called CAR3.1 to CAR3.10	17117718																																																																																																																		0			marine coral reef biome	marine benthic feature	organic material	host-associated			none, natural samples																												Australia:Queensland,Great Barrier Reef,Davies Reef																						Carteriospongia foliascens						UBERON:multicellular organism		UBERON:multicellular organism						healthy															adult									C.foliascens_rep3		593584	UBERON:multicellular organism																			metagenome																																																																																																						EMP sponge microbiome deep sequencing																																	qiita_sid_13114:13114.thomas.18.s033	sponge tissue																																																																																																																																																																	
